Order_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,State,City,Area,Pincode,Order_Date,Delivery_Date,Product_ID,Product_Name,Category,Sub_Category,Brand,Item_Weight,Item_MRP,Selling_Price,Discount_Percentage,Quantity,Total_Amount,Payment_Method,Delivery_Status,Delivery_Time_Minutes,Customer_Rating,Feedback,Stock_Availability,Order_Status
ORD104924,CUST1200,Siddharth Doshi,73,Other,Karnataka,Bangalore,Whitefield,905707,10-12-2024,12-10-2024,P970,Detergent,Household Items,Household Items,Surf Excel,2.75,183,134,27,8,1074,UPI,Pending,77,5,Average,Out of Stock,Returned
ORD104888,CUST6953,Aryan Pall,35,Female,Telangana,Hyderabad,Gachibowli,742803,12-03-2024,14-03-2024,P153,Frozen Peas,Frozen Food,Frozen Food,Safal,1.47,511,354,31,5,1771,GOOGLE PAY,Pending,37,2,Good,Out of Stock,Returned
ORD101594,CUST7278,Xavier Gupta,29,Male,Telangana,Hyderabad,Gachibowli,420757,15-11-2024,18-11-2024,P312,Milk,Dairy,Dairy,Amul,0.48,91,77,15,1,77,GPAY,Cancelled,-7,4,Damaged item,In Stock,Pending
ORD100492,CUST5536,Kamya Lall,30,Female,Gujarat,Ahmedabad,Navrangpura,686781,25-04-2024,29-04-2024,P255,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,3.29,643,603,6,3,1810,UPI,Pending,63,5,Excellent,Out of Stock,Returned
ORD101795,CUST5701,Kashvi Tella,76,Other,Karnataka,Hyderbad,Gokulam,663316,07-02-2025,03-07-2025,P496,Paneer,Dairy,Dairy,Mother Dairy,4.38,293,209,29,4,838,CASH ON DELIVERY,Pending,24,2,Excellent,In Stock,Returned
ORD102626,CUST3456,Samesh Anand,61,Other,Tamil Nadu,Coimbatore,Peelamedu,439936,10-09-2024,11-09-2024,P484,Namkeen,Snacks,Snacks,Haldiram,0.59,258,179,31,4,969,CASH ON DELIVERY,Cancelled,25,2,Excellent,Limited,Cancelled
ORD100579,CUST3931,Januja Chada,47,Male,Telangana,Hyderabad,Madhapur,710907,18-01-2024,19-01-2024,P351,Chips,Snacks,Snacks,Lay's,3.96,73,46,36,2,93,GOOGLE PAY,Pending,55,5,Average,In Stock,Delivered
ORD101802,CUST9445, Pooja Patla ,50,Other,maharashtra,Surat,Vesu,487196,31-03-2024,31-03-2024,P509,Toothpaste,Personal Care,Personal Care,Colgate,3.31,622,559,10,3,1676,CASH ON DELIVERY,Delivered,27,1,Average,Limited,Delivered
ORD102655,CUST8998,Nicholas Viswanathan,37,Female,Karnataka,Mysore, Gokulam ,345317,02-01-2024,02-02-2024,P935,Paneer,Dairy,Dairy,Mother Dairy,1.71,762,538,29,3,1614,Debit Card,Delivered,60,3,Good,In Stock,Delivered
ORD100606,CUST1046,Netra Verma,31,Other,West Bengal,Kolkata,Park Street,662257,29-12-2025,29-12-2025,P213,Rice,Grocery,Grocery,India Gate,4.17,799,717,10,4,2868,UPI,Returned,22,3,Late delivery,Out of Stock,Pending
ORD100839,CUST4786,Odika Bawa,36,Other,Telangana,Hyderabad,Gachibowli,573213,01-12-2025,12-01-2025,P338,Chips,Snacks,Snacks,Lay's,1.62,391,292,25,7,2044,UPI,Delivered,39,3,Good,In Stock,Cancelled
ORD104303,CUST3526,Krish Walla,68,Male,Maharashtra,Nagpur,Sitabuldi,213836,29-08-2024,01-09-2024,P690,Detergent,Household Items,Household Items,Surf Excel,1.3,517,405,22,4,1620,Debit Card,Returned,63,5,Late delivery,Limited,Returned
ORD100642,CUST9186,Lopa Johal,77,Other,Delhi,New Delhi,Dwarka,283574,18-10-2024,18-10-2024,P291,Ice Cream,Frozen Food,Frozen Food,Amul,0.47,372,325,13,4,1300,Debit Card,Pending,67,1,Damaged item,Limited,Pending
ORD104706,CUST9476,Owen Kapoor,59,Female,Maharashtra,Hyderbad,Sitabuldi,490274,01-07-2025,03-07-2025,P436,Rice,Grocery,Grocery,India Gate,2.85,516,425,18,6,2548,Debit Card,Delivered,29,5,Excellent,Out of Stock,Delivered
ORD104563,CUST7105,Gaurang Wason,42,Male,Maharashtra,Nagpur,Sitabuldi,9514,02-08-2024,09-02-2024,P677,Frozen Peas,Frozen Food,Frozen Food,Safal,1.2,279,228,18,3,685,CASH ON DELIVERY,Pending,77,3,Late delivery,Limited,Returned
ORD102468,CUST6140,Jatin Suri,79,Female,West Bengal,Kolkata,Park Street,758546,05-01-2024,08-01-2024,P536,Paneer,Dairy,Dairy,Mother Dairy,2.08,53,47,11,4,189,UPI,Delivered,75,5,Average,Out of Stock,Pending
ORD103200,CUST8382,Riya Loke,22,Other,Tamil Nadu,Mumbai,Navrangpura,802725,24-04-2024,25-04-2024,P542,Soft Drink,Beverages,Beverages,Coca-Cola,2.86,278,167,40,1,336,GOOGLE PAY,Cancelled,18,5,Good,Limited,Delivered
ORD103926,CUST8123,Rudra Rana,39,Other,Delhi,New Delhi,Saket,403986,26-05-2025,27-05-2025,P132,Bread,Bakery,Bakery,Britannia,4.24,444,345,22,6,2071,UPI,Delivered,75,1,Average,In Stock,Returned
ORD101829,CUST4655,Anjali Sridhar,29,Male,Gujarat,Surat,Vesu,36964,07-05-2024,07-07-2024,P905,Sugar,Grocery,Grocery,Madhur,0.51,758,502,34,4,2009,CASH,Cancelled,75,3,Late delivery,In Stock,Cancelled
ORD104311,CUST4804,Thomas Chand,77,Male,Maharashtra,Mumbai,Bandra,394767,12-10-2025,15-10-2025,P375,Namkeen,Snacks,Snacks,Haldiram,1.67,256,209,18,2,418,GOOGLE PAY,Returned,67,4,Average,In Stock,Returned
ORD102721,null,Bhavya Sachar,50,Other,Tamil Nadu,Unknown,Peelamedu,244297,05-07-2025,07-08-2025,P694,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,4.13,406,323,15,8,1488,Unknown,Pending,56,2,Average,In Stock,Pending
ORD103526,CUST7371,Zilmil Khalsa,13,Male,Telangana,Hyderabad,Madhapur,290549,26-01-2024,27-01-2024,P848,Bread,Bakery,Bakery,Britannia,2.21,525,339,35,5,1693,UPI,Cancelled,83,2,Damaged item,In Stock,Cancelled
ORD102137,CUST6991,Aadhya Dube,74,Other,Delhi,New Delhi,Dwarka,697976,15-12-2024,19-12-2024,P632,Ice Cream,Frozen Food,Frozen Food,Amul,1.06,446,292,34,7,2044,CASH,Pending,53,2,Good,Out of Stock,Delivered
ORD104068,CUST6864,Aadi Chanda,59,Other,Maharashtra,Nagpur,Dharampeth,246258,21-03-2025,21-03-2025,P469,Cake,Bakery,Bakery,Monginis,2.74,417,380,9,4,1519,UPI,Pending,33,3,Average,Limited,Cancelled
ORD104507,CUST7543,Yashvi Ganesan,12,Female,Tamil Nadu,Chennai,Velachery,2488,07-10-2024,10-10-2024,P527,Biscuits,Snacks,Snacks,Parle,1.49,312,251,20,1,251,GOOGLE PAY,Cancelled,79,2,Excellent,Out of Stock,Pending
ORD101981,CUST8959,Yagnesh Dyal,59,Male,Telangana,Hyderabad,Banjara Hills,700123,05-10-2024,06-10-2024,P538,Paneer,Dairy,Dairy,Mother Dairy,0.33,85,79,6,8,636,GOOGLE PAY,Returned,73,2,Average,Limited,Cancelled
ORD101436,CUST2272,Kalpit Keer,35,Other,Delhi,New Delhi,Dwarka,864423,31-01-2024,01-02-2024,P150,Paneer,Dairy,Dairy,Mother Dairy,3.37,52,38,27,5,190,GOOGLE PAY,Cancelled,68,5,Damaged item,Limited,Returned
ORD103686,CUST2265,Krishna Madan,74,Male,West Bengal,Kolkata,Park Street,591163,07-09-2025,10-09-2025,P804,Ice Cream,Frozen Food,Frozen Food,Amul,0.92,366,225,38,2,451,Debit Card,Cancelled,81,2,Excellent,In Stock,Returned
ORD103134,null,Daksha Shetty,63,Female,Karnataka,Unknown,VV Mohalla,123341,26-05-2025,26-05-2025,P592,Paneer,Dairy,Dairy,Mother Dairy,1.29,406,323,5,8,1488,Unknown,Pending,23,5,Average,Out of Stock,Pending
ORD101178,CUST6625,Turvi Bassi,45,Female,West Bengal,Kolkata,Howrah,682156,13-11-2024,15-11-2024,P404,Cake,Bakery,Bakery, Monginis ,3.87,683,422,38,2,843,Debit Card,Cancelled,89,1,Average,Out of Stock,Delivered
ORD103919,CUST4497,Waida Bobal,74,Female,Karnataka,Bangalore,Indiranagar,965680,22-03-2024,24-03-2024,P355,Biscuits,Snacks,Snacks, Parle ,4.95,298,251,16,3,753,CASH,Pending,77,2,Average,Limited,Pending
ORD100397,CUST9691,Charan Sahni,56,Female,Delhi,pune,Rohini,416246,27-12-2024,29-12-2024,P217,Sugar,Grocery,Grocery,Madhur,0.98,371,354,4,2,708,GOOGLE PAY,Returned,90,3,Late delivery,In Stock,Pending
ORD101542,CUST3212,Hardik Ratta,38,Other,Gujarat,Surat,Adajan,705030,08-08-2024,11-08-2024,P829,Cleaner,Household Items,Household Items,Lizol,2.85,701,664,5,2,1329,CASH ON DELIVERY,Returned,82,2,Average,Out of Stock,Delivered
ORD102968,null,Aditya Bajaj,59,Other,Gujarat,Unknown,Satellite,279320,16-12-2025,20-12-2025,P828,Chips,Snacks,Snacks,Lay's,0.27,406,323,28,7,1488,Unknown,Pending,27,3,Average,Limited,Pending
ORD103503,CUST1394,Waida Lad,52,Other,Maharashtra,Pune,Kothrud,765855,27-06-2025,29-06-2025,P813,Soap,Personal Care,Personal Care,Dove,0.63,60,43,28,6,258,CASH ON DELIVERY,Pending,51,4,Damaged item,Out of Stock,Returned
ORD100450,CUST3291,Amara Padmanabhan,58,Other,Maharashtra,Mumbai,Andheri,253766,14-01-2024,15-01-2024,P508,Frozen Peas,Frozen Food,Frozen Food,Safal,0.15,150,116,23,2,249,UPI,Returned,70,3,Average,Out of Stock,Cancelled
ORD100930,CUST9378,Oni Atwal,75,Other,Maharashtra,Mumbai,Dadar,29887,18-02-2024,21-02-2024,P411,Milk,Dairy,Dairy,Amul,3.08,191,174,9,3,523,GPAY,Delivered,43,3,Excellent,In Stock,Returned
ORD104033,CUST6473,Lopa Bumb,77,Male,West Bengal,Kolkata,Park Street,329946,24-07-2024,28-07-2024,P524,Paneer,Dairy,Dairy,Mother Dairy,3.92,402,277,31,7,1938,CASH ON DELIVERY,Pending,31,1,Average,Out of Stock,Cancelled
ORD101583,CUST8117,Frado Kumar,64,Other,Tamil Nadu,Chennai,Anna Nagar,710156,20-02-2025,23-02-2025,P912,Rice,Grocery,Grocery,India Gate,2.59,372,260,30,3,779,UPI,Cancelled,45,5,Damaged item,Limited,Returned
ORD104869,CUST4077,Unni Ben,72,Male,Gujarat,Surat,Vesu,396792,24-12-2025,28-12-2025,P210,Milk,Dairy,Dairy,Amul,3.07,482,362,25,7,2536,GPAY,Returned,70,5,Average,Out of Stock,Cancelled
ORD100394,CUST4445,Elijah Ben,68,Other,Tamil Nadu,Chennai,T Nagar,493886,25-09-2024,26-09-2024,P421,Biscuits,Snacks,Snacks,Parle,3.2,80,75,6,2,151,GPAY,Pending,-18,3,Good,In Stock,Delivered
ORD104691,CUST3181,Lipika Srivastava,26,Male,Gujarat,Ahmedabad,Satellite,174227,31-08-2025,03-09-2025,P710,Juice,Beverages,Beverages,Real,1.3,605,382,37,5,1911,GOOGLE PAY,Pending,58,4,Average,In Stock,Returned
ORD103969,CUST4083,Karan Lata,42,Female,maharashtra,Kolkata,Salt Lake,138767,22-10-2024,25-10-2024,P370,Toothpaste,Personal Care,Personal Care, Colgate ,3.14,48,39,19,4,157,CASH,Pending,44,3,Excellent,Limited,Cancelled
ORD104380,CUST3770, Raagini Sundaram ,30,Male,Tamil Nadu,Coimbatore, RS Puram ,291155,29-06-2024,30-06-2024,P195,Apple,Fruits & Vegetables,Fruits & Vegetables,Kashmir Fresh,2.41,725,608,16,7,4259,CASH ON DELIVERY,Delivered,14,4,Late delivery,In Stock,Returned
ORD101936,CUST4294,Mohammed Purohit,62,Female,Telangana,Hyderabad,Banjara Hills,545531,24-09-2024,24-09-2024,P541,Soap,Personal Care,Personal Care, Dove ,1.96,38,34,9,5,171,Debit Card,Pending,10,4,Average,Limited,Returned
ORD101437,CUST2023, Reva Lad ,60,Male,Karnataka,PUNE,Whitefield,46898,03-04-2025,07-04-2025,P940,Juice,Beverages,Beverages,Real,4.55,260,187,28,1,187,CASH ON DELIVERY,Returned,81,3,Damaged item,Out of Stock,Returned
ORD104835,CUST4992,Sai Gandhi,28,Male,Delhi,New Delhi,Dwarka,324439,05-11-2024,08-11-2024,P122,Soft Drink,Beverages,Beverages,Coca-Cola,4.46,565,375,34,5,1873,UPI,Cancelled,74,3,Average,Limited,Cancelled
ORD103030,CUST8693,Lucky Sarma,24,Male,Gujarat,Ahmedabad,Navrangpura,415401,21-10-2025,23-10-2025,P683,Cleaner,Household Items,Household Items,Lizol,0.67,592,398,33,6,2391,CASH,Returned,29,1,Damaged item,Limited,Pending
ORD104774,CUST2697,Parth Minhas,43,Male,West Bengal,Kolkata, Salt Lake ,824320,27-04-2024,30-04-2024,P431,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,4.88,732,473,35,6,2839,UPI,Cancelled,77,3,Average,Limited,Delivered
ORD104854,CUST2179,Urmi Dhaliwal,35,Other,Delhi,New Delhi,Saket,606153,27-08-2024,31-08-2024,P938,Curd,Dairy,Dairy,Britannia,2.61,449,303,32,3,909,UPI,Delivered,72,2,Average,Limited,Cancelled
ORD103687,CUST7565,Nicholas Sachar,38,Female,Tamil Nadu,Chennai,T Nagar,501953,26-11-2025,29-11-2025,P669,Milk,Dairy,Dairy,Amul,4.16,279,214,23,8,1714,CASH ON DELIVERY,Cancelled,43,3,Late delivery,In Stock,Returned
ORD101913,CUST4049,Aadi Bhatia,43,Other,Tamil Nadu,Mumbai,Peelamedu,467605,28-10-2024,01-11-2024,P719,Frozen Peas,Frozen Food,Frozen Food,Safal,0.45,700,444,37,6,2664,UPI,Delivered,30,5,Excellent,In Stock,Pending
ORD102255,CUST5444,Radha Master,37,Other,Telangana,Hyderabad,Banjara Hills,478875,22-03-2024,26-03-2024,P650,Namkeen,Snacks,Snacks,Haldiram,1.2,318,193,39,6,1160,GOOGLE PAY,Returned,89,3,Late delivery,In Stock,Pending
ORD103788,CUST3625,Ayaan Shan,18,Other,Maharashtra,Pune,Baner,852232,26-09-2024,29-09-2024,P342,Paneer,Dairy,Dairy,Mother Dairy,3.47,546,471,14,3,1414,UPI,Cancelled,89,3,Good,Out of Stock,Delivered
ORD100114,CUST3932,Nandini Pant,48,Male,Tamil Nadu,Chennai,Velachery,225752,15-04-2024,19-04-2024,P858,Biscuits,Snacks,Snacks,Parle,3.31,198,159,20,2,318,UPI,Cancelled,27,4,Average,Out of Stock,Cancelled
ORD100088,CUST1554,Chaaya Swaminathan,59,Male,Tamil Nadu,Coimbatore,Peelamedu,612366,16-04-2025,17-04-2025,P882,Cake,Bakery,Bakery,Monginis,0.13,152,135,11,6,810,UPI,Pending,75,3,Late delivery,In Stock,Pending
ORD102254,CUST9184,Tristan Bawa,26,Female,Tamil Nadu,Coimbatore,RS Puram,315399,28-09-2025,30-09-2025,P115,Ice Cream,Frozen Food,Frozen Food,Amul,1.17,495,411,17,1,317,UPI,Cancelled,22,3,Average,Out of Stock,Cancelled
ORD103997,CUST9620,Anay Ravel,28,Male,Telangana,Hyderabad,Banjara Hills,333958,16-10-2024,17-10-2024,P177,Ice Cream,Frozen Food,Frozen Food,Amul,0.82,186,172,8,2,345,UPI,Cancelled,8,3,Damaged item,In Stock,Cancelled
ORD103050,CUST3015, Farhan Sunder ,41,Female,Delhi,New Delhi,Rohini,601838,25-05-2024,28-05-2024,P912,Bread,Bakery,Bakery,Britannia,2.09,143,117,18,8,935,CASH,Returned,37,4,Average,Limited,Delivered
ORD101181,CUST1708,Zansi Dhingra,26,Other,Tamil Nadu,PUNE,T Nagar,84429,29-12-2025,02-01-2026,P189,Rice,Grocery,Grocery, India Gate ,3.85,240,167,31,6,1002,UPI,Returned,50,2,Late delivery,Out of Stock,Pending
ORD104919,CUST2680,Anya Muni,32,Male,Telangana,Hyderabad,Madhapur,874286,17-07-2024,18-07-2024,P191,Ice Cream,Frozen Food,Frozen Food,Amul,4.25,92,77,17,2,154,UPI,Returned,13,1,Average,Limited,Delivered
ORD101538,CUST3841,Maya Hans,89,Female,Tamil Nadu,PUNE,Peelamedu,122326,23-10-2025,24-10-2025,P757,Cake,Bakery,Bakery,Monginis,2.78,576,368,36,1,368,GPAY,Returned,67,3,Average,In Stock,Pending
ORD103328,CUST7616,Tanish Srinivasan,56,Other,Tamil Nadu,Coimbatore,RS Puram,455640,25-07-2024,27-07-2024,P458,Sugar,Grocery,Grocery,Madhur,0.75,56,36,36,8,289,UPI,Delivered,14,2,Average,Out of Stock,Cancelled
ORD100948,CUST8035,Jatin Halder,68,Male,Telangana,Hyderabad,Banjara Hills,979293,09-05-2024,10-05-2024,P863,Soft Drink,Beverages,Beverages,Coca-Cola,0.37,165,125,24,5,626,Debit Card,Cancelled,798,4,Average,Out of Stock,Returned
ORD102975,CUST6925, Luke Parekh ,53,Female,Tamil Nadu,Mumbai,Powai,969394,11-10-2024,14-10-2024,P466,Bread,Bakery,Bakery,Britannia,2.23,541,523,3,8,4182,UPI,Returned,38,2,Average,Limited,Delivered
ORD104624,null,Qasim Naidu,73,Male,Maharashtra,Unknown,Bandra,280645,08-05-2025,10-05-2025,P618,Shampoo,Personal Care,Personal Care,Clinic Plus,4.09,406,323,12,5,1488,Unknown,Pending,47,2,Average,Limited,Pending
ORD103907,CUST5698,Irya Kaur,40,Other,Delhi,New Delhi,Saket,864489,09-01-2024,01-09-2024,P478,Cake,Bakery,Bakery,Monginis,1.46,557,455,18,5,2276,UPI,Returned,16,3,Average,Limited,Pending
ORD101322,CUST9203,Nathaniel Bala,30,Female,West Bengal,Kolkata,Howrah,7510,13-04-2024,14-04-2024,P827,Toothpaste,Personal Care,Personal Care,Colgate,4.98,267,251,6,4,1005,UPI,Returned,31,5,Average,Limited,Delivered
ORD102787,CUST9613,Om Gala,62,Female,Gujarat,Surat,Vesu,12025,14-06-2025,16-06-2025,P866,Detergent,Household Items,Household Items,Surf Excel,1.42,360,237,34,7,1658,Debit Card,Delivered,46,1,Excellent,In Stock,Delivered
ORD102726,CUST2066,Amrita Dasgupta,26,Female,Karnataka,Mysore,Gokulam,242273,05-05-2024,08-05-2024,P594,Tea,Beverages,Beverages,Tata Tea,0.27,274,259,5,7,1815,CASH,Delivered,84,3,Good,Limited,Cancelled
ORD101508,CUST7199,Meghana Nagy,48,Female,Maharashtra,Pune,Baner,449673,24-06-2025,28-06-2025,P553,Soap,Personal Care,Personal Care,Dove,0.76,734,596,19,5,2980,GPAY,Returned,43,1,Average,Out of Stock,Returned
ORD102068,CUST3376,Amara Prabhakar,57,Female,Telangana,Hyderabad,Gachibowli,130969,30-07-2025,08-02-2025,P488,Shampoo,Personal Care,Personal Care,Clinic Plus,4.14,620,581,6,4,2324,CASH ON DELIVERY,Delivered,45,5,Average,Limited,Returned
ORD101864,CUST1986,Darpan Mohan,56,Male,Gujarat,Surat,Vesu,686759,31-01-2025,31-01-2025,P258,Rice,Grocery,Grocery,India Gate,1.7,699,529,24,5,2643,CASH ON DELIVERY,Pending,11,3,Average,Limited,Returned
ORD100868,CUST5389,Amol Rastogi,58,Male,Telangana,Hyderabad,Gachibowli,936879,20-03-2025,22-03-2025,P843,Sugar,Grocery,Grocery,Madhur,1.46,529,525,-11,2,1050,GOOGLE PAY,Delivered,69,5,Average,In Stock,Returned
ORD100096,CUST4434,Udant Khatri,19,Female,Delhi,New Delhi,Rohini,837641,06-02-2025,02-08-2025,P170,Ice Cream,Frozen Food,Frozen Food,Amul,4.11,747,508,32,2,1016,Debit Card,Returned,67,4,Late delivery,Limited,Cancelled
ORD102169,CUST3513,Fariq Parikh,78,Other,Gujarat,Surat,Adajan,103163,08-07-2025,07-08-2025,P752,Shampoo,Personal Care,Personal Care,Clinic Plus,3.69,173,128,26,5,641,GOOGLE PAY,Delivered,34,2,Damaged item,In Stock,Delivered
ORD100634,CUST7843,Faras Peri,83,Male,Karnataka,Bangalore,Whitefield,833933,24-05-2024,27-05-2024,P278,Atta,Grocery,Grocery,Aashirvaad,3.77,460,453,2,7,3168,GOOGLE PAY,Pending,66,5,Late delivery,Out of Stock,Cancelled
ORD102247,null,Farhan Chadha,71,Female,Karnataka,Unknown,Gokulam,994384,14-07-2024,17-07-2024,P677,Detergent,Household Items,Household Items,Surf Excel,0.24,406,323,18,7,1488,Unknown,Pending,11,1,Average,In Stock,Pending
ORD100220,CUST9098,Teerth Chokshi,67,Other,Gujarat,Surat,Adajan,151965,22-07-2025,22-07-2025,P192,Cake,Bakery,Bakery,Monginis,1.17,157,155,2,8,1237,UPI,Delivered,49,3,Late delivery,Out of Stock,Cancelled
ORD102751,CUST7020,Yoshita Loyal,70,Female,Maharashtra,Mumbai, Dadar ,827777,04-12-2024,12-04-2024,P173,Bread,Bakery,Bakery,Britannia,5,591,470,20,1,470,UPI,Pending,48,2,Late delivery,In Stock,Delivered
ORD102999,CUST6650,Frado Wable,68,Female,Gujarat,pune,Satellite,31275,17-01-2025,17-01-2025,P730,Sugar,Grocery,Grocery,Madhur,1.58,652,448,31,6,2687,UPI,Returned,17,3,Excellent,Out of Stock,Pending
ORD104006,CUST8063,Aryan Arya,51,Male,Delhi,New Delhi,Dwarka,758013,13-08-2024,13-08-2024,P142,Biscuits,Snacks,Snacks, Parle ,3.37,343,233,32,1,233,GPAY,Delivered,43,3,Late delivery,In Stock,Delivered
ORD103212,CUST5372,Dayamai Lala,38,Female,Tamil Nadu,Coimbatore, Peelamedu ,645781,06-05-2024,07-05-2024,P677,Paneer,Dairy,Dairy,Mother Dairy,1.75,602,368,39,1,368,GOOGLE PAY,Delivered,25,1,Damaged item,In Stock,Delivered
ORD102792,CUST2378,Darpan Krish,50,Male,Telangana,Hyderabad,Banjara Hills,85712,16-08-2024,20-08-2024,P998,Ice Cream,Frozen Food,Frozen Food,Amul,4.99,697,544,22,1,544,UPI,Pending,87,3,Damaged item,In Stock,Returned
ORD101367,CUST9355,Parth Reddy,40,Female,Telangana,Hyderabad,Banjara Hills,116189,25-05-2025,29-05-2025,P682,Detergent,Household Items,Household Items,Surf Excel,0.62,628,559,11,7,3915,CASH,Cancelled,48,3,Damaged item,Limited,Pending
ORD102084,CUST2370,Victor Ramanathan,26,Female,Telangana,Hyderabad,Gachibowli,454146,30-09-2024,10-01-2024,P744,Toothpaste,Personal Care,Personal Care,Colgate,1.45,243,166,32,3,498,GOOGLE PAY,Pending,76,3,Average,Limited,Returned
ORD100304,CUST1745,Rachana Dara,55,Male,West Bengal,Kolkata,Park Street,737937,03-02-2024,03-05-2024,P676,Chips,Snacks,Snacks,Lay's,0.44,486,455,6,5,2276,UPI,Returned,44,1,Average,In Stock,Cancelled
ORD103097,CUST3557,Gaurika Sane,58,Male,Telangana,Hyderabad,Madhapur,725888,22-06-2024,26-06-2024,P933,Frozen Peas,Frozen Food,Frozen Food,Safal,3.01,142,134,6,7,938,CASH ON DELIVERY,Cancelled,69,1,Excellent,In Stock,Delivered
ORD104292,null,Pratyush Sabharwal,28,Female,Delhi,Unknown,Saket,572228,19-03-2025,20-03-2025,P354,Bread,Bakery,Bakery,Britannia,0.82,406,323,17,6,1488,Unknown,Pending,14,1,Average,Out of Stock,Pending
ORD101851,CUST6279,Thomas Agarwal,73,Male,Maharashtra,Nagpur, Dharampeth ,512407,20-05-2025,22-05-2025,P353,Juice,Beverages,Beverages,Real,4.13,595,382,36,4,1529,GPAY,Delivered,30,5,Good,In Stock,Returned
ORD102066,CUST1779, Jyoti Brar ,25,Other,Tamil Nadu,Chennai,Velachery,610935,13-09-2024,15-09-2024,P590,Ice Cream,Frozen Food,Frozen Food,Amul,1.23,204,177,13,1,160,UPI,Delivered,86,4,Average,Out of Stock,Pending
ORD102712,CUST8748,Saksham Dada,27,Female,West Bengal,Kolkata,Salt Lake,376760,11-07-2024,10-11-2024,P894,Detergent,Household Items,Household Items,Surf Excel,0.99,530,521,2,7,3648,CASH ON DELIVERY,Returned,33,1,Damaged item,Out of Stock,Cancelled
ORD103615,CUST7473,Xiti Jhaveri,27,Other,Maharashtra,Nagpur,Dharampeth,91756,06-03-2024,06-03-2024,P696,Cleaner,Household Items,Household Items,Lizol,2.04,544,359,34,6,2156,GOOGLE PAY,Pending,40,1,Average,In Stock,Cancelled
ORD101096,CUST9570,Jonathan Chandran,22,Female,West Bengal,Kolkata,Park Street,628817,04-07-2024,07-07-2024,P206,Biscuits,Snacks,Snacks,Parle,0.53,720,567,21,4,2269,UPI,Pending,72,2,Good,Out of Stock,Pending
ORD103552,CUST1819,Yashasvi Barad,42,Other,Tamil Nadu,Coimbatore,Peelamedu,768675,26-03-2024,27-03-2024,P996,Cake,Bakery,Bakery, Monginis ,3.11,660,616,7,4,2463,GPAY,Pending,58,2,Damaged item,In Stock,Cancelled
ORD100046,CUST7022,Yuvraj Devi,32,Male,Gujarat,Ahmedabad,Satellite,335448,09-03-2025,03-09-2025,P331,Toothpaste,Personal Care,Personal Care,Colgate,4.06,488,362,26,5,1808,Debit Card,Delivered,52,3,Average,Limited,Cancelled
ORD103211,CUST6072,Anirudh Gala,73,Other,West Bengal,Kolkata,Park Street,43720,12-02-2024,16-02-2024,P912,Juice,Beverages,Beverages,Real,4.77,213,191,10,5,956,CASH,Returned,50,2,Average,Limited,Delivered
ORD101145,CUST7697,Neel Acharya,56,Male,Karnataka,Bangalore,Whitefield,959166,13-12-2025,14-12-2025,P125,Detergent,Household Items,Household Items,Surf Excel,1.39,550,469,15,7,3280,Debit Card,Delivered,81,5,Average,Limited,Delivered
ORD100612,CUST4951,Oliver Madan,34,Male,Maharashtra,pune,Sitabuldi,239657,20-10-2025,24-10-2025,P383,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,2.75,717,457,36,8,3654,CASH ON DELIVERY,Delivered,76,2,Average,Out of Stock,Cancelled
ORD103623,CUST5454,Falak Mann,45,Female,Tamil Nadu,Coimbatore, Peelamedu ,69203,25-05-2024,25-05-2024,P367,Tomato,Fruits & Vegetables,Fruits & Vegetables,Organic India,0.52,276,276,0,4,1103,Debit Card,Pending,75,3,Average,Limited,Pending
ORD103653,CUST2930,Januja Sandal,81,Other,Maharashtra,pune,Dharampeth,607845,06-11-2025,11-06-2025,P641,Biscuits,Snacks,Snacks,Parle,0.82,719,567,21,7,3967,Debit Card,Cancelled,71,3,Late delivery,Out of Stock,Returned
ORD102533,CUST2769,Eiravati Bail,60,Female,Gujarat,Surat,Adajan,894740,24-12-2025,24-12-2025,P849,Tea,Beverages,Beverages,Tata Tea,0.66,756,692,8,8,5537,GPAY,Returned,21,1,Average,Out of Stock,Delivered
ORD100717,null,Megha Dash,76,Female,Maharashtra,Unknown,Hinjewadi,915871,17-11-2024,21-11-2024,P287,Biscuits,Snacks,Snacks,Parle,4.54,406,323,38,6,1488,Unknown,Pending,48,3,Average,Out of Stock,Pending
ORD101494,CUST5572,Dalaja Dash,48,Female,West Bengal,Kolkata, Park Street ,206260,16-08-2025,19-08-2025,P870,Cleaner,Household Items,Household Items,Lizol,4.36,395,352,11,5,1759,UPI,Returned,784,1,Average,In Stock,Delivered
ORD103110,CUST9530,Balveer Iyengar,18,Other,Karnataka,Hyderbad,VV Mohalla,143215,03-05-2025,03-09-2025,P109,Namkeen,Snacks,Snacks,Haldiram,2.2,382,379,1,1,379,Debit Card,Returned,34,2,Average,In Stock,Returned
ORD100595,CUST4783,Omkaar Venkataraman,71,Female,Tamil Nadu,Chennai,Velachery,726523,07-05-2025,08-07-2025,P560,Cleaner,Household Items,Household Items,Lizol,1.4,242,147,39,1,147,CASH ON DELIVERY,Delivered,67,3,Average,Out of Stock,Returned
